"date","state","cases","deaths","state_name"
"05/22/2020","NM",,8,"New Mexico"
"09/27/2020","ND",20983,3,"North Dakota"
"09/16/2020","RMI",0,0,
"09/12/2020","OK",74727,11,"Oklahoma"
"11/30/2020","VA",240064,35,"Virginia"
"04/23/2020","AZ",5769,20,"Arizona"
"06/05/2020","FL",,53,"Florida"
"02/29/2020","AS",,,
"02/24/2020","CO",,,"Colorado"
"07/02/2020","OK",14217,1,"Oklahoma"
"05/19/2020","MD",,44,"Maryland"
"08/28/2020","NV",,16,"Nevada"
"06/08/2020","NE",,0,"Nebraska"
"11/09/2020","NM",,12,"New Mexico"
"06/24/2020","MA",107611,54,"Massachusetts"
"12/25/2020","RMI",4,0,
"10/09/2020","NY",,3,"New York"
"09/22/2020","NY",,1,"New York"
"03/18/2020","PR",,,"Puerto Rico"
"06/10/2020","PA",77313,85,"Pennsylvania"
"04/19/2020","MD",,43,"Maryland"
"03/03/2020","AR",,,"Arkansas"
"05/16/2020","IL",92457,71,"Illinois"
"07/20/2020","NJ",,9,"New Jersey"
"06/22/2020","RMI",0,0,
"02/24/2020","SC",,,"South Carolina"
"02/24/2020","SC",,,"South Dakota"
"04/15/2020","WI",,,"Wisconsin"
"11/20/2020","OH",335423,74,"Ohio"
"01/22/2020","ND",,,"North Dakota"
"03/24/2020","SC",,,"South Carolina"
"03/24/2020","SC",,,"South Dakota"
"10/06/2020","AL",160477,23,"Alabama"
"06/24/2020","CT",45913,11,"Connecticut"
"07/01/2020","WI",32225,2,"Wisconsin"
"02/17/2020","SC",,,"South Carolina"
"02/17/2020","SC",,,"South Dakota"
"08/14/2020","FL",,230,"Florida"
"10/14/2020","OH",173665,16,"Ohio"
"05/25/2020","IN",,8,"Indiana"
"08/04/2020","NYC",227822,10,
"08/31/2020","LA",,19,"Louisiana"
"10/10/2020","MI",149464,23,"Michigan"
"07/25/2020","ND",5876,0,"North Dakota"
"04/30/2020","MI",41379,119,"Michigan"
"04/15/2020","NY",,,"New York"
"01/28/2020","MA",,,"Massachusetts"
"06/12/2020","MD",,26,"Maryland"
"09/11/2020","NV",,10,"Nevada"
"05/02/2020","IA",,5,"Iowa"
"05/14/2020","NY",,79,"New York"
"12/13/2020","NE",,8,"Nebraska"
"06/17/2020","RMI",0,0,
"10/20/2020","TX",,65,"Texas"
"09/27/2020","VA",146593,15,"Virginia"
"05/18/2020","PR",2710,2,"Puerto Rico"
"11/17/2020","WY",24453,11,"Wyoming"
"07/04/2020","IN",,6,"Indiana"
"03/14/2020","SC",,,"South Carolina"
"03/14/2020","SC",,,"South Dakota"
"05/23/2020","SC",9895,6,"South Carolina"
"05/23/2020","SC",9895,6,"South Dakota"
"12/23/2020","IA",,30,"Iowa"
"02/17/2020","NE",,,"Nebraska"
"04/18/2020","IN",,,"Indiana"
"11/28/2020","GA",467564,59,"Georgia"
"11/11/2020","OK",150578,0,"Oklahoma"
"08/27/2020","WV",9633,9,"West Virginia"
"10/04/2020","CT",58297,0,"Connecticut"
"01/22/2020","WA",,,"Washington"
"02/21/2020","ND",,,"North Dakota"
"03/31/2020","MI",,,"Michigan"
"02/25/2020","WA",,,"Washington"
"10/22/2020","CO",90222,4,"Colorado"
"09/10/2020","KY",54772,22,"Kentucky"
"11/24/2020","KY",162838,17,"Kentucky"
"10/06/2020","CO",74191,13,"Colorado"
"11/10/2020","AR",,4,"Arkansas"
"01/31/2020","TX",,,"Texas"
"12/03/2020","WA",,50,"Washington"
"10/28/2020","IL",393808,51,"Illinois"
"03/31/2020","KY",,,"Kentucky"
"09/11/2020","AZ",207523,15,"Arizona"
"04/25/2020","NM",,9,"New Mexico"
"05/16/2020","NE",,4,"Nebraska"
"12/11/2020","IA",,154,"Iowa"
"06/09/2020","NM",,4,"New Mexico"
"06/07/2020","MA",103436,27,"Massachusetts"
"05/30/2020","GA",44883,32,"Georgia"
"05/19/2020","IL",98030,145,"Illinois"
"04/09/2020","IA",,,"Iowa"
"08/06/2020","MD",,14,"Maryland"
"08/15/2020","OK",51387,13,"Oklahoma"
"03/21/2020","NE",,,"Nebraska"
"01/26/2020","AR",,,"Arkansas"
"09/29/2020","WY",5821,0,"Wyoming"
"10/03/2020","WY",6365,0,"Wyoming"
"07/29/2020","CT",49540,1,"Connecticut"
"10/05/2020","MN",,7,"Minnesota"
"10/05/2020","MN",,7,"Montana"
"10/28/2020","MD",,13,"Maryland"
"08/31/2020","FL",,68,"Florida"
"04/29/2020","ND",1033,0,"North Dakota"
"06/07/2020","TN",26561,1,"Tennessee"
"06/02/2020","AL",18771,7,"Alabama"
"04/23/2020","SC",4917,10,"South Carolina"
"04/23/2020","SC",4917,10,"South Dakota"
"02/24/2020","TX",,,"Texas"
"05/21/2020","TX",,21,"Texas"
"09/09/2020","WY",4151,0,"Wyoming"
"02/05/2020","WA",,,"Washington"
"04/05/2020","WA",,,"Washington"
"04/12/2020","NE",,,"Nebraska"
"01/31/2020","VA",,,"Virginia"
"08/26/2020","WI",77092,6,"Wisconsin"
"03/27/2020","MD",,,"Maryland"
"07/07/2020","AR",,9,"Arkansas"
"12/15/2020","WV",65708,42,"West Virginia"
"11/24/2020","VA",226301,39,"Virginia"
"04/03/2020","FL",,,"Florida"
"03/14/2020","MS",,,"Mississippi"
"10/25/2020","IN",,12,"Indiana"
"07/06/2020","WI",35230,0,"Wisconsin"
"12/13/2020","MN",,87,"Minnesota"
"12/13/2020","MN",,87,"Montana"
"01/30/2020","SC",,,"South Carolina"
"01/30/2020","SC",,,"South Dakota"
"07/21/2020","AL",70426,17,"Alabama"
"09/03/2020","MI",115242,10,"Michigan"
"04/12/2020","AZ",,,"Arizona"
"06/03/2020","MI",58035,17,"Michigan"
"02/27/2020","AZ",,,"Arizona"
"12/17/2020","AZ",435036,173,"Arizona"
"09/18/2020","RMI",0,0,
"08/22/2020","AL",114532,15,"Alabama"
"12/04/2020","AZ",352101,68,"Arizona"
"03/21/2020","IL",,,"Illinois"
"07/28/2020","LA",,26,"Louisiana"
"10/18/2020","IN",,19,"Indiana"
"02/12/2020","MD",,,"Maryland"
"09/26/2020","NM",,5,"New Mexico"
"09/07/2020","NYC",236868,8,
"07/23/2020","AS",,0,
"11/26/2020","SC",210905,0,"South Carolina"
"11/26/2020","SC",210905,0,"South Dakota"
"11/30/2020","OH",421063,30,"Ohio"
"12/23/2020","ID",133985,11,"Idaho"
"09/10/2020","AS",,0,
"08/27/2020","MD",,15,"Maryland"
"04/26/2020","AL",6627,8,"Alabama"
"02/15/2020","MD",,,"Maryland"
"03/18/2020","WI",,,"Wisconsin"
"06/09/2020","MD",,33,"Maryland"
"11/05/2020","ID",69579,8,"Idaho"
"12/05/2020","FL",,98,"Florida"
"12/12/2020","CA",,225,"California"
"11/27/2020","PA",343614,32,"Pennsylvania"
"01/27/2020","NJ",,,"New Jersey"
"10/23/2020","AR",,10,"Arkansas"
"03/26/2020","AS",,,
"07/17/2020","WA",,7,"Washington"
"10/09/2020","FL",,120,"Florida"
"04/28/2020","TX",,27,"Texas"
"10/11/2020","WI",158315,7,"Wisconsin"
"05/15/2020","MS",11123,18,"Mississippi"
"12/26/2020","AZ",493041,15,"Arizona"
"03/30/2020","MA",,,"Massachusetts"
"10/18/2020","NY",,3,"New York"
"09/12/2020","FL",,100,"Florida"
"05/17/2020","WI",12543,0,"Wisconsin"
"06/18/2020","CT",45440,9,"Connecticut"
"04/16/2020","ID",1609,14,"Idaho"
"09/04/2020","WV",11037,6,"West Virginia"
"01/25/2020","OH",,,"Ohio"
"10/31/2020","MN",,22,"Minnesota"
"10/31/2020","MN",,22,"Montana"
"09/22/2020","MD",,6,"Maryland"
"05/09/2020","ND",1464,2,"North Dakota"
"06/25/2020","SC",29022,12,"South Carolina"
"06/25/2020","SC",29022,12,"South Dakota"
"10/04/2020","FL",,43,"Florida"
"03/15/2020","MD",,,"Maryland"
"06/23/2020","CO",30893,12,"Colorado"
"12/02/2020","MD",,50,"Maryland"
"02/12/2020","ND",,,"North Dakota"
"08/06/2020","FL",,126,"Florida"
"01/30/2020","CT",,,"Connecticut"
"07/24/2020","WA",,13,"Washington"
"11/09/2020","FL",,62,"Florida"
"06/15/2020","MD",,36,"Maryland"
"06/11/2020","AS",,0,
"08/05/2020","OH",96305,27,"Ohio"
"11/02/2020","OH",221909,38,"Ohio"
"02/14/2020","NM",,,"New Mexico"
"10/13/2020","SC",158883,18,"South Carolina"
"10/13/2020","SC",158883,18,"South Dakota"
"10/10/2020","AS",,0,
"07/10/2020","AR",,4,"Arkansas"
"07/11/2020","MN",,0,"Minnesota"
"07/11/2020","MN",,0,"Montana"
"02/23/2020","WI",,,"Wisconsin"
"09/08/2020","IA",,11,"Iowa"
"02/08/2020","NE",,,"Nebraska"
"05/30/2020","TN",22720,6,"Tennessee"
"07/13/2020","MA",111827,5,"Massachusetts"
"08/17/2020","NY",,5,"New York"
"05/16/2020","VA",30388,7,"Virginia"
"02/14/2020","SC",,,"South Carolina"
"02/14/2020","SC",,,"South Dakota"
"04/13/2020","CT",,,"Connecticut"
"12/23/2020","WY",42664,0,"Wyoming"
"10/22/2020","ND",35939,9,"North Dakota"
"12/04/2020","CA",,145,"California"
"09/11/2020","MI",122251,3,"Michigan"
"10/20/2020","MD",,8,"Maryland"
"09/05/2020","WA",,0,"Washington"
"12/18/2020","SC",267076,30,"South Carolina"
"12/18/2020","SC",267076,30,"South Dakota"
"06/21/2020","WY",1197,0,"Wyoming"
"06/04/2020","NM",,8,"New Mexico"
"06/14/2020","TX",,19,"Texas"
"04/19/2020","CT",17962,222,"Connecticut"
"11/23/2020","NV",,6,"Nevada"
"04/29/2020","GA",24704,29,"Georgia"
"05/10/2020","WV",1362,1,"West Virginia"
"02/20/2020","NJ",,,"New Jersey"
"11/04/2020","PA",217666,8,"Pennsylvania"
"09/09/2020","NM",,8,"New Mexico"
"04/03/2020","WA",,,"Washington"
"03/08/2020","NYC",,,
"11/28/2020","SC",214911,0,"South Carolina"
"11/28/2020","SC",214911,0,"South Dakota"
"01/24/2020","WI",,,"Wisconsin"
"11/27/2020","CO",220953,20,"Colorado"
"05/24/2020","ID",2626,0,"Idaho"
"09/13/2020","NY",,4,"New York"
"07/27/2020","AL",81270,16,"Alabama"
"03/13/2020","OK",,,"Oklahoma"
"07/05/2020","NY",,4,"New York"
"06/07/2020","WV",2144,0,"West Virginia"
"05/26/2020","LA",,11,"Louisiana"
"07/04/2020","NE",,0,"Nebraska"
"10/29/2020","WA",,6,"Washington"
"01/27/2020","NYC",,,
"09/02/2020","NE",,0,"Nebraska"
"09/24/2020","WI",114700,8,"Wisconsin"
"07/08/2020","NV",,5,"Nevada"
"03/18/2020","GA",378,,"Georgia"
"12/16/2020","AL",305640,86,"Alabama"
"12/03/2020","OH",446849,84,"Ohio"
"10/20/2020","NE",,11,"Nebraska"
"06/19/2020","MN",,30,"Minnesota"
"06/19/2020","MN",,30,"Montana"
"10/14/2020","LA",,23,"Louisiana"
"05/21/2020","IL",102686,382,"Illinois"
"02/03/2020","MA",,,"Massachusetts"
"08/20/2020","MD",,5,"Maryland"
"09/23/2020","CT",56315,2,"Connecticut"
"06/28/2020","WV",2832,0,"West Virginia"
"09/30/2020","LA",,29,"Louisiana"
"07/17/2020","PR",11453,1,"Puerto Rico"
"07/11/2020","PR",9654,0,"Puerto Rico"
"09/05/2020","MS",86888,30,"Mississippi"
"04/19/2020","WY",426,0,"Wyoming"
"10/05/2020","LA",,9,"Louisiana"
"07/29/2020","WY",2628,0,"Wyoming"
"06/02/2020","NY",,39,"New York"
"10/14/2020","WA",,10,"Washington"
"04/03/2020","ID",,,"Idaho"
"06/04/2020","WA",,3,"Washington"
"08/15/2020","AR",,13,"Arkansas"
"03/05/2020","AL",,,"Alabama"
"05/21/2020","WA",,7,"Washington"
"07/26/2020","AR",,2,"Arkansas"
"12/15/2020","ND",88395,0,"North Dakota"
"07/18/2020","RMI",0,0,
"07/27/2020","NJ",,17,"New Jersey"
"08/25/2020","TN",145417,40,"Tennessee"
"02/06/2020","CT",,,"Connecticut"
"09/25/2020","IA",,5,"Iowa"
"12/17/2020","NE",,5,"Nebraska"
"04/24/2020","NYC",146139,0,
"12/29/2020","CT",181967,21,"Connecticut"
"09/24/2020","MI",132337,4,"Michigan"
"03/28/2020","MI",,,"Michigan"
"08/28/2020","MD",,10,"Maryland"
"03/03/2020","VA",,,"Virginia"
"06/05/2020","LA",,29,"Louisiana"
"07/11/2020","NJ",,46,"New Jersey"
"08/15/2020","TX",,238,"Texas"
"08/10/2020","GA",224627,30,"Georgia"
"05/23/2020","PR",3100,1,"Puerto Rico"
"04/14/2020","IL",,,"Illinois"
"04/18/2020","MD",,42,"Maryland"
"02/28/2020","ND",,,"North Dakota"
"11/26/2020","NJ",,39,"New Jersey"
"08/09/2020","AL",101334,23,"Alabama"
"08/20/2020","AL",112449,31,"Alabama"
"10/10/2020","MD",,4,"Maryland"
"06/22/2020","MN",,9,"Minnesota"
"06/22/2020","MN",,9,"Montana"
"11/19/2020","NM",,12,"New Mexico"
"08/08/2020","MS",66646,0,"Mississippi"
"10/27/2020","OK",124831,24,"Oklahoma"
"05/06/2020","MS",8424,0,"Mississippi"
"05/20/2020","KY",8167,11,"Kentucky"
"02/06/2020","KY",,,"Kentucky"
"08/27/2020","NJ",,7,"New Jersey"
"03/16/2020","GA",240,,"Georgia"
"03/27/2020","RMI",,,
"03/19/2020","NM",,,"New Mexico"
"07/20/2020","CT",48055,14,"Connecticut"
"04/11/2020","VA",,,"Virginia"
"01/28/2020","NE",,,"Nebraska"
"12/10/2020","AZ",387529,87,"Arizona"
"12/15/2020","CO",293382,125,"Colorado"
"11/06/2020","CT",78125,17,"Connecticut"
"12/14/2020","AS",,0,
"11/14/2020","WI",323604,60,"Wisconsin"
"07/20/2020","WI",46675,2,"Wisconsin"
"09/22/2020","OH",145850,11,"Ohio"
"09/06/2020","WY",4032,0,"Wyoming"
"02/08/2020","OK",,,"Oklahoma"
"06/09/2020","WI",21308,15,"Wisconsin"
"02/23/2020","NYC",,,
"08/11/2020","FL",,195,"Florida"
"03/05/2020","MS",,,"Mississippi"
"08/30/2020","GA",279049,28,"Georgia"
"10/22/2020","IN",,43,"Indiana"
"11/27/2020","TX",,51,"Texas"
"03/30/2020","NY",,,"New York"
"07/11/2020","OK",19779,0,"Oklahoma"
"05/18/2020","TN",18121,3,"Tennessee"
"06/30/2020","NJ",,43,"New Jersey"
"03/09/2020","AR",,,"Arkansas"
"12/26/2020","NYC",414399,54,
"11/03/2020","VA",185837,14,"Virginia"
"10/13/2020","AZ",226734,9,"Arizona"
"07/06/2020","SC",46380,8,"South Carolina"
"07/06/2020","SC",46380,8,"South Dakota"
"07/24/2020","AZ",156301,79,"Arizona"
"11/24/2020","NM",,28,"New Mexico"
"03/30/2020","WV",,,"West Virginia"
"02/29/2020","ND",,,"North Dakota"
"04/11/2020","TX",,,"Texas"
"03/07/2020","VA",,,"Virginia"
"12/24/2020","WI",503706,72,"Wisconsin"
"06/17/2020","VA",56238,2,"Virginia"
"07/17/2020","TX",,174,"Texas"
"12/01/2020","WV",48818,25,"West Virginia"
"08/09/2020","MI",96726,-1,"Michigan"
"03/12/2020","AS",,,
"02/19/2020","SC",,,"South Carolina"
"02/19/2020","SC",,,"South Dakota"
"08/17/2020","WV",8632,0,"West Virginia"
"11/26/2020","LA",,0,"Louisiana"
"08/09/2020","TN",122712,8,"Tennessee"
"11/17/2020","AZ",279896,11,"Arizona"
"11/30/2020","NJ",,15,"New Jersey"
"06/10/2020","MS",18483,0,"Mississippi"
"03/21/2020","PR",,,"Puerto Rico"
"02/25/2020","IL",,,"Illinois"
"12/06/2020","IL",787573,122,"Illinois"
"06/27/2020","AS",,0,
"10/12/2020","OH",170179,6,"Ohio"
"04/25/2020","WY",491,0,"Wyoming"
"04/16/2020","AL",,,"Alabama"
"08/05/2020","NE",,3,"Nebraska"
"01/27/2020","PR",,,"Puerto Rico"
"05/21/2020","MA",90084,82,"Massachusetts"
"11/09/2020","MI",238308,64,"Michigan"
"02/24/2020","MS",,,"Mississippi"
"10/21/2020","FL",,111,"Florida"
"11/13/2020","AR",,4,"Arkansas"
"12/05/2020","VA",255053,3,"Virginia"
"11/10/2020","WI",293812,78,"Wisconsin"
"06/16/2020","TX",,46,"Texas"
"12/11/2020","PR",61723,19,"Puerto Rico"
"01/28/2020","OH",,,"Ohio"
"09/30/2020","NV",,7,"Nevada"
"11/04/2020","NY",,11,"New York"
"04/12/2020","WA",,,"Washington"
"12/18/2020","WA",,37,"Washington"
"12/25/2020","PA",597560,210,"Pennsylvania"
"08/23/2020","VA",113630,28,"Virginia"
"07/11/2020","PA",95266,11,"Pennsylvania"
"05/18/2020","NY",,48,"New York"
"03/05/2020","WI",,,"Wisconsin"
"06/17/2020","AR",,9,"Arkansas"
"04/27/2020","WI",6081,9,"Wisconsin"
"09/23/2020","ID",38743,3,"Idaho"
"12/14/2020","NY",,67,"New York"
"09/14/2020","CO",61699,2,"Colorado"
"01/25/2020","WI",,,"Wisconsin"
"12/05/2020","OH",467432,84,"Ohio"
"08/14/2020","PA",122950,28,"Pennsylvania"
"04/24/2020","TN",8742,-2,"Tennessee"
"09/23/2020","MN",,0,"Minnesota"
"09/23/2020","MN",,0,"Montana"
"08/18/2020","CA",,100,"California"
"09/12/2020","OH",136568,8,"Ohio"
"12/01/2020","GA",476405,106,"Georgia"
"08/28/2020","PA",131991,16,"Pennsylvania"
"02/14/2020","MD",,,"Maryland"
"06/05/2020","MA",102557,33,"Massachusetts"
"09/28/2020","ND",21402,5,"North Dakota"
"08/19/2020","TX",,309,"Texas"
"05/31/2020","CA",,57,"California"
"05/11/2020","NYC",184319,189,
"08/14/2020","NJ",,10,"New Jersey"
"08/16/2020","PR",26760,-1,"Puerto Rico"
"02/22/2020","VA",,,"Virginia"
"11/24/2020","LA",,45,"Louisiana"
"08/30/2020","NY",,6,"New York"
"10/17/2020","OK",111624,0,"Oklahoma"
"03/02/2020","NJ",,,"New Jersey"
"09/11/2020","FL",,180,"Florida"
"07/23/2020","NY",,7,"New York"
"10/18/2020","AL",172626,0,"Alabama"
"02/04/2020","MS",,,"Mississippi"
"10/17/2020","KY",86797,12,"Kentucky"
"03/25/2020","WI",,,"Wisconsin"
"10/23/2020","GA",372888,37,"Georgia"
"11/04/2020","NV",,7,"Nevada"
"02/23/2020","WY",,,"Wyoming"
"12/13/2020","WA",,0,"Washington"
"02/05/2020","NE",,,"Nebraska"
"01/31/2020","MI",,,"Michigan"
"05/20/2020","NYC",197611,59,
"08/28/2020","MA",127306,16,"Massachusetts"
"11/16/2020","IL",585248,47,"Illinois"
"02/03/2020","NY",,,"New York"
"04/08/2020","PA",,,"Pennsylvania"
"08/18/2020","IL",210926,26,"Illinois"
"10/10/2020","WI",155602,16,"Wisconsin"
"10/05/2020","MS",100703,0,"Mississippi"
"07/03/2020","AZ",91858,31,"Arizona"
"02/20/2020","NM",,,"New Mexico"
"08/16/2020","NE",,0,"Nebraska"
"08/11/2020","ND",7970,2,"North Dakota"
"11/25/2020","IA",,45,"Iowa"
"11/11/2020","CT",84741,12,"Connecticut"
"12/24/2020","CA",,351,"California"
"09/26/2020","WV",15158,2,"West Virginia"
"07/21/2020","RMI",0,0,
"11/09/2020","WA",,21,"Washington"
"05/12/2020","OH",25250,91,"Ohio"
"11/15/2020","MD",,7,"Maryland"
"04/03/2020","PR",,,"Puerto Rico"
"04/28/2020","NV",,19,"Nevada"
"03/18/2020","NJ",,,"New Jersey"
"09/12/2020","CA",,162,"California"
"08/13/2020","RMI",0,0,
"05/18/2020","NE",,2,"Nebraska"
"10/15/2020","OH",175843,5,"Ohio"
"08/26/2020","VA",116579,12,"Virginia"
"02/24/2020","NJ",,,"New Jersey"
"11/23/2020","ND",74401,37,"North Dakota"
"11/17/2020","TX",,117,"Texas"
"08/28/2020","TX",,196,"Texas"
"11/19/2020","PA",288978,207,"Pennsylvania"
"02/20/2020","SC",,,"South Carolina"
"02/20/2020","SC",,,"South Dakota"
"07/22/2020","ID",16322,7,"Idaho"
"12/03/2020","RMI",4,0,
"03/05/2020","MA",,,"Massachusetts"
"09/12/2020","MS",89874,12,"Mississippi"
"12/07/2020","KY",202592,10,"Kentucky"
"09/26/2020","MA",137728,18,"Massachusetts"
"10/10/2020","AR",,22,"Arkansas"
"06/26/2020","MI",69329,0,"Michigan"
"04/12/2020","IA",,,"Iowa"
"08/14/2020","TX",,313,"Texas"
"10/22/2020","KY",92299,17,"Kentucky"
"11/30/2020","CO",232905,37,"Colorado"
"05/12/2020","IA",,18,"Iowa"
"04/12/2020","AS",,,
"08/19/2020","IA",,16,"Iowa"
"10/16/2020","NY",,9,"New York"
"09/11/2020","AS",,0,
"03/29/2020","ID",,,"Idaho"
"01/31/2020","MD",,,"Maryland"
"06/09/2020","ND",2901,0,"North Dakota"
"03/28/2020","AL",,,"Alabama"
"12/24/2020","NYC",407048,52,
"12/03/2020","WY",35078,27,"Wyoming"
"03/24/2020","NE",,,"Nebraska"
"06/07/2020","MD",,26,"Maryland"
"11/11/2020","WY",19374,0,"Wyoming"
"01/28/2020","AS",,,
"08/21/2020","AR",,22,"Arkansas"
"05/18/2020","NV",,14,"Nevada"
"11/26/2020","CA",,104,"California"
"06/21/2020","WI",27587,0,"Wisconsin"
"03/22/2020","AZ",,,"Arizona"
"02/05/2020","AR",,,"Arkansas"
"12/09/2020","AR",,37,"Arkansas"
"12/11/2020","TN",436262,109,"Tennessee"
"11/27/2020","PR",51581,7,"Puerto Rico"
"10/17/2020","MI",159119,0,"Michigan"
"03/10/2020","PR",,,"Puerto Rico"
"06/10/2020","IL",130561,77,"Illinois"
"02/11/2020","AS",,,
"05/06/2020","NM",,6,"New Mexico"
"06/13/2020","MN",,9,"Minnesota"
"06/13/2020","MN",,9,"Montana"
"07/17/2020","OH",72280,9,"Ohio"
"03/12/2020","NV",,,"Nevada"
"07/16/2020","NYC",222186,8,
"11/17/2020","LA",,20,"Louisiana"
"03/15/2020","IN",,,"Indiana"
"05/10/2020","IA",,13,"Iowa"
"09/30/2020","WI",129123,27,"Wisconsin"
"07/10/2020","NYC",220214,8,
"11/24/2020","IN",,104,"Indiana"
"03/16/2020","KY",,,"Kentucky"
"07/24/2020","MI",85072,7,"Michigan"
"08/28/2020","NE",,1,"Nebraska"
"06/10/2020","CT",44347,29,"Connecticut"
"11/20/2020","IL",634395,168,"Illinois"
"12/10/2020","KY",213450,31,"Kentucky"
"03/05/2020","NV",,,"Nevada"
"08/13/2020","CO",52129,8,"Colorado"
"04/17/2020","NJ",,,"New Jersey"
"12/20/2020","RMI",4,0,
"12/11/2020","AZ",394512,103,"Arizona"
"01/24/2020","ND",,,"North Dakota"
"09/12/2020","PA",143805,46,"Pennsylvania"
"07/10/2020","MA",111110,28,"Massachusetts"
"05/07/2020","PA",52915,359,"Pennsylvania"
"08/17/2020","LA",,19,"Louisiana"
"06/05/2020","CT",43460,37,"Connecticut"
"06/20/2020","AS",,0,
"12/16/2020","OH",584766,159,"Ohio"
"08/11/2020","CT",50684,-1,"Connecticut"
"07/03/2020","PA",89375,-86,"Pennsylvania"
"04/12/2020","VA",,,"Virginia"
"04/09/2020","VA",,,"Virginia"
"03/05/2020","FL",,,"Florida"
"02/26/2020","TX",,,"Texas"
"10/01/2020","WI",132123,21,"Wisconsin"
"05/01/2020","WY",566,0,"Wyoming"
"08/20/2020","AS",,0,
"06/05/2020","KY",10977,7,"Kentucky"
"03/01/2020","ND",,,"North Dakota"
"07/10/2020","RMI",0,0,
"12/01/2020","OH",430093,136,"Ohio"
"01/22/2020","OH",,,"Ohio"
"05/14/2020","CO",20762,37,"Colorado"
"08/07/2020","PR",21424,9,"Puerto Rico"
"05/20/2020","TX",,50,"Texas"
"12/26/2020","TX",,13,"Texas"
"03/12/2020","KY",,,"Kentucky"
"06/21/2020","GA",64673,1,"Georgia"
"03/25/2020","PA",,,"Pennsylvania"
"02/28/2020","RMI",,,
"06/13/2020","NV",,37,"Nevada"
"05/19/2020","MS",11967,15,"Mississippi"
"06/19/2020","CA",,70,"California"
"10/02/2020","WV",16307,0,"West Virginia"
"08/17/2020","MS",73207,46,"Mississippi"
"02/22/2020","TX",,,"Texas"
"09/13/2020","MN",,3,"Minnesota"
"09/13/2020","MN",,3,"Montana"
"07/03/2020","NJ",,57,"New Jersey"
"09/01/2020","MA",128888,4,"Massachusetts"
"06/28/2020","MI",69946,4,"Michigan"
"08/18/2020","FL",,220,"Florida"
"04/29/2020","OK",3473,7,"Oklahoma"
"03/22/2020","IA",,,"Iowa"
"12/27/2020","NV",,8,"Nevada"
"06/07/2020","PA",75943,20,"Pennsylvania"
"03/20/2020","WY",,,"Wyoming"
"08/28/2020","AL",122185,35,"Alabama"
"08/10/2020","AZ",187523,4,"Arizona"
"02/04/2020","ND",,,"North Dakota"
"07/12/2020","WA",,14,"Washington"
"03/18/2020","AZ",,,"Arizona"
"04/07/2020","MD",,,"Maryland"
"03/07/2020","PA",,,"Pennsylvania"
"11/03/2020","ID",67024,18,"Idaho"
"07/24/2020","AR",,8,"Arkansas"
"10/03/2020","NJ",,4,"New Jersey"
"04/02/2020","NYC",,,
"07/16/2020","MI",79839,20,"Michigan"
"12/27/2020","NY",,88,"New York"
"04/01/2020","NYC",,,
"06/07/2020","WI",20835,2,"Wisconsin"
"09/07/2020","AZ",205964,-2,"Arizona"
"12/04/2020","AS",,0,
"09/10/2020","AZ",207002,23,"Arizona"
"03/27/2020","MS",,,"Mississippi"
"08/13/2020","CA",,160,"California"
"06/24/2020","RMI",0,0,
"01/28/2020","NJ",,,"New Jersey"
"10/28/2020","FL",,69,"Florida"
"01/29/2020","CO",,,"Colorado"
"11/09/2020","OH",254974,7,"Ohio"
"07/20/2020","MA",113789,3,"Massachusetts"
"03/17/2020","MS",,,"Mississippi"
"05/08/2020","PA",54238,202,"Pennsylvania"
"03/28/2020","MD",,,"Maryland"
"09/06/2020","NM",,4,"New Mexico"
"06/21/2020","MD",,8,"Maryland"
"04/05/2020","CT",,,"Connecticut"
"09/27/2020","GA",331487,32,"Georgia"
"12/23/2020","OK",276095,0,"Oklahoma"
"06/14/2020","FL",,6,"Florida"
"03/27/2020","PR",,,"Puerto Rico"
"05/13/2020","OH",25721,50,"Ohio"
"09/19/2020","ND",17958,0,"North Dakota"
"07/13/2020","NJ",,19,"New Jersey"
"05/29/2020","NY",,35,"New York"
"10/15/2020","TX",,95,"Texas"
"02/09/2020","TN",,,"Tennessee"
"04/06/2020","IA",,,"Iowa"
"09/03/2020","GA",288640,73,"Georgia"
"12/08/2020","FL",,96,"Florida"
"02/29/2020","MI",,,"Michigan"
"08/23/2020","NJ",,3,"New Jersey"
"04/29/2020","IN",,83,"Indiana"
"04/13/2020","SC",,,"South Carolina"
"04/13/2020","SC",,,"South Dakota"
"04/29/2020","PA",44366,481,"Pennsylvania"
"07/27/2020","ND",6141,1,"North Dakota"
"04/26/2020","CA",,59,"California"
"09/27/2020","WA",,0,"Washington"
