"id","confidence_level","confidence_value","order"
5245,"upper_CI",83.6,-2734
5246,"lower_CI",71.6,12735
5246,"upper_CI",79.4,-2736
5247,"lower_CI",76,12737
5247,"upper_CI",83.9,-2738
5248,"lower_CI",80.2,12739
5248,"upper_CI",87.1,-2740
5249,"lower_CI",84.9,12741
5249,"upper_CI",90.4,-2742
5250,"lower_CI",78.3,12743
5250,"upper_CI",85.1,-2744
5251,"lower_CI",80,12745
5251,"upper_CI",87.4,-2746
5252,"lower_CI",72.1,12747
5252,"upper_CI",79.7,-2748
5253,"lower_CI",78.9,12749
5253,"upper_CI",85.4,-2750
5254,"lower_CI",82.2,12751
5254,"upper_CI",88.5,-2752
5255,"lower_CI",78.6,12753
5255,"upper_CI",84.5,-2754
5256,"lower_CI",71.9,12755
5256,"upper_CI",79.8,-2756
5257,"lower_CI",75.5,12757
5257,"upper_CI",82.8,-2758
5258,"lower_CI",83.4,12759
5258,"upper_CI",89.4,-2760
5259,"lower_CI",75.2,12761
5259,"upper_CI",82.9,-2762
5260,"lower_CI",73.9,12763
5260,"upper_CI",81.4,-2764
5261,"lower_CI",74.7,12765
5261,"upper_CI",82,-2766
5262,"lower_CI",80.4,12767
5262,"upper_CI",86.7,-2768
5263,"lower_CI",77.5,12769
5263,"upper_CI",85,-2770
5264,"lower_CI",82.4,12771
5264,"upper_CI",88.9,-2772
5265,"lower_CI",73.7,12773
5265,"upper_CI",81.2,-2774
5266,"lower_CI",74.9,12775
5266,"upper_CI",82.4,-2776
5267,"lower_CI",74.2,12777
5267,"upper_CI",81,-2778
5268,"lower_CI",66.6,12779
5268,"upper_CI",74.9,-2780
5269,"lower_CI",78.9,12781
5269,"upper_CI",85.7,-2782
5270,"lower_CI",74.2,12783
5270,"upper_CI",82.3,-2784
5271,"lower_CI",67.8,12785
5271,"upper_CI",76.3,-2786
5272,"lower_CI",80.7,12787
5272,"upper_CI",86.8,-2788
5273,"lower_CI",79.7,12789
5273,"upper_CI",86.2,-2790
5274,"lower_CI",77.9,12791
5274,"upper_CI",85.6,-2792
5275,"lower_CI",75.3,12793
5275,"upper_CI",82.9,-2794
5276,"lower_CI",74.8,12795
5276,"upper_CI",83.2,-2796
5277,"lower_CI",71.7,12797
5277,"upper_CI",79.2,-2798
5278,"lower_CI",72.5,12799
5278,"upper_CI",80.4,-2800
5279,"lower_CI",70.8,12801
5279,"upper_CI",78.3,-2802
5280,"lower_CI",79,12803
5280,"upper_CI",85.5,-2804
5281,"lower_CI",78.3,12805
5281,"upper_CI",85.4,-2806
5282,"lower_CI",81.7,12807
5282,"upper_CI",88.1,-2808
5283,"lower_CI",74.7,12809
5283,"upper_CI",82.2,-2810
5284,"lower_CI",79.8,12811
5284,"upper_CI",86.4,-2812
5285,"lower_CI",73.2,12813
5285,"upper_CI",80.5,-2814
5286,"lower_CI",74.8,12815
5286,"upper_CI",82.3,-2816
5287,"lower_CI",77.9,12817
5287,"upper_CI",84.5,-2818
5288,"lower_CI",79.6,12819
5288,"upper_CI",86.4,-2820
5289,"lower_CI",78.9,12821
5289,"upper_CI",85.5,-2822
5290,"lower_CI",80.8,12823
5290,"upper_CI",87.6,-2824
5291,"lower_CI",78.3,12825
5291,"upper_CI",85.5,-2826
5292,"lower_CI",75.5,12827
5292,"upper_CI",82.8,-2828
5293,"lower_CI",78.8,12829
5293,"upper_CI",85.1,-2830
5397,"lower_CI",78.9,12831
5397,"upper_CI",81.5,-2832
5398,"lower_CI",76.2,12833
5398,"upper_CI",86.2,-2834
5399,"lower_CI",72,12835
5399,"upper_CI",82.4,-2836
5400,"lower_CI",77.9,12837
5400,"upper_CI",87.2,-2838
5401,"lower_CI",72.4,12839
5401,"upper_CI",84.8,-2840
5402,"lower_CI",72,12841
5402,"upper_CI",84.7,-2842
5403,"lower_CI",80.5,12843
5403,"upper_CI",90.7,-2844
5404,"lower_CI",84.3,12845
5404,"upper_CI",92.1,-2846
5405,"lower_CI",77.8,12847
5405,"upper_CI",87.6,-2848
5406,"lower_CI",79.1,12849
5406,"upper_CI",89.2,-2850
5407,"lower_CI",69.2,12851
5407,"upper_CI",81.4,-2852
5408,"lower_CI",78.7,12853
5408,"upper_CI",88.3,-2854
5409,"lower_CI",81.8,12855
5409,"upper_CI",90.6,-2856
5410,"lower_CI",78.4,12857
5410,"upper_CI",87.4,-2858
5411,"lower_CI",69.1,12859
5411,"upper_CI",81,-2860
5412,"lower_CI",76.7,12861
5412,"upper_CI",87.2,-2862
5413,"lower_CI",82.5,12863
5413,"upper_CI",91.8,-2864
5414,"lower_CI",73,12865
5414,"upper_CI",85.7,-2866
5415,"lower_CI",70,12867
5415,"upper_CI",82.4,-2868
5416,"lower_CI",76,12869
5416,"upper_CI",86.4,-2870
5417,"lower_CI",79.7,12871
5417,"upper_CI",89.4,-2872
5418,"lower_CI",77,12873
5418,"upper_CI",88.3,-2874
5419,"lower_CI",77.6,12875
5419,"upper_CI",88.5,-2876
5420,"lower_CI",74,12877
5420,"upper_CI",84.4,-2878
5421,"lower_CI",74.9,12879
5421,"upper_CI",86.1,-2880
5422,"lower_CI",74.8,12881
5422,"upper_CI",84.2,-2882
5423,"lower_CI",62.3,12883
5423,"upper_CI",75.8,-2884
5424,"lower_CI",75.9,12885
5424,"upper_CI",86,-2886
5425,"lower_CI",76.6,12887
5425,"upper_CI",88.2,-2888
5426,"lower_CI",63.3,12889
5426,"upper_CI",76.6,-2890
5427,"lower_CI",78.1,12891
5427,"upper_CI",88,-2892
5428,"lower_CI",75.8,12893
5428,"upper_CI",86.7,-2894
5429,"lower_CI",75.2,12895
5429,"upper_CI",87.8,-2896
5430,"lower_CI",77.6,12897
5430,"upper_CI",88.2,-2898
5431,"lower_CI",70.4,12899
5431,"upper_CI",84.3,-2900
5432,"lower_CI",70,12901
5432,"upper_CI",81.6,-2902
5433,"lower_CI",66.7,12903
5433,"upper_CI",79.5,-2904
5434,"lower_CI",66,12905
5434,"upper_CI",78,-2906
5435,"lower_CI",78.1,12907
5435,"upper_CI",87.7,-2908
5436,"lower_CI",74.8,12909
5436,"upper_CI",85.8,-2910
5437,"lower_CI",78.8,12911
5437,"upper_CI",89,-2912
5438,"lower_CI",71.8,12913
5438,"upper_CI",83.7,-2914
5439,"lower_CI",77.5,12915
5439,"upper_CI",87.9,-2916
5440,"lower_CI",70.1,12917
5440,"upper_CI",81.9,-2918
5441,"lower_CI",73.9,12919
5441,"upper_CI",85.5,-2920
5442,"lower_CI",79.8,12921
5442,"upper_CI",88.4,-2922
5443,"lower_CI",78.7,12923
5443,"upper_CI",88.2,-2924
5444,"lower_CI",79.4,12925
5444,"upper_CI",89,-2926
5445,"lower_CI",80,12927
5445,"upper_CI",89.6,-2928
5446,"lower_CI",75.3,12929
5446,"upper_CI",86.6,-2930
5447,"lower_CI",75.8,12931
5447,"upper_CI",86.5,-2932
5448,"lower_CI",79.8,12933
5448,"upper_CI",88.1,-2934
5688,"lower_CI",11.6,12935
5688,"upper_CI",11.8,-2936
5707,"lower_CI",12,12937
5707,"upper_CI",13.8,-2938
5726,"lower_CI",8.5,12939
5726,"upper_CI",13.6,-2940
5745,"lower_CI",8.1,12941
5745,"upper_CI",9.4,-2942
5762,"lower_CI",12.3,12943
5762,"upper_CI",14.8,-2944
5781,"lower_CI",9.4,12945
5781,"upper_CI",10,-2946
5800,"lower_CI",9.9,12947
5800,"upper_CI",11.5,-2948
5819,"lower_CI",10.9,12949
5819,"upper_CI",12.9,-2950
5838,"lower_CI",9,12951
5838,"upper_CI",12.9,-2952
5857,"lower_CI",9.6,12953
5857,"upper_CI",15.1,-2954
5876,"lower_CI",12.6,12955
5876,"upper_CI",13.4,-2956
5895,"lower_CI",11.4,12957
5895,"upper_CI",12.7,-2958
5914,"lower_CI",10.7,12959
5914,"upper_CI",14.2,-2960
5933,"lower_CI",10.1,12961
5933,"upper_CI",13.1,-2962
5952,"lower_CI",11.8,12963
5952,"upper_CI",13,-2964
5971,"lower_CI",11.6,12965
5971,"upper_CI",13.2,-2966
5990,"lower_CI",12.1,12967
5990,"upper_CI",14.5,-2968
6009,"lower_CI",10,12969
6009,"upper_CI",12.4,-2970
6028,"lower_CI",12.3,12971
6028,"upper_CI",14.3,-2972
6047,"lower_CI",12.1,12973
6047,"upper_CI",14.1,-2974
6066,"lower_CI",13.1,12975
6066,"upper_CI",16.8,-2976
6085,"lower_CI",10.7,12977
6085,"upper_CI",12.3,-2978
6104,"lower_CI",11.2,12979
6104,"upper_CI",12.7,-2980
6123,"lower_CI",11.1,12981
6123,"upper_CI",12.4,-2982
6142,"lower_CI",12,12983
6142,"upper_CI",13.8,-2984
6157,"lower_CI",12.6,12985
6157,"upper_CI",15.2,-2986
6176,"lower_CI",12.5,12987
6176,"upper_CI",14.1,-2988
6195,"lower_CI",11.5,12989
6195,"upper_CI",15.8,-2990
6214,"lower_CI",12.1,12991
6214,"upper_CI",15.2,-2992
6233,"lower_CI",10.4,12993
6233,"upper_CI",12.8,-2994
6252,"lower_CI",10,12995
6252,"upper_CI",13.3,-2996
6271,"lower_CI",11.1,12997
6271,"upper_CI",12.4,-2998
6290,"lower_CI",7.5,12999
6290,"upper_CI",9.9,-3000
6309,"lower_CI",10.8,13001
6309,"upper_CI",11.7,-3002
6328,"lower_CI",11.7,13003
6328,"upper_CI",13,-3004
6347,"lower_CI",10.4,13005
6347,"upper_CI",15.6,-3006
6366,"lower_CI",11.8,13007
6366,"upper_CI",13,-3008
6385,"lower_CI",10.6,13009
6385,"upper_CI",12.6,-3010
6404,"lower_CI",10.9,13011
6404,"upper_CI",12.8,-3012
6423,"lower_CI",11.7,13013
6423,"upper_CI",12.8,-3014
6442,"lower_CI",9.6,13015
6442,"upper_CI",13.3,-3016
6461,"lower_CI",11.9,13017
6461,"upper_CI",13.7,-3018
6478,"lower_CI",10.9,13019
6478,"upper_CI",15.6,-3020
6497,"lower_CI",11.7,13021
6497,"upper_CI",13.2,-3022
6516,"lower_CI",10.2,13023
6516,"upper_CI",11,-3024
6535,"lower_CI",7.4,13025
6535,"upper_CI",9.6,-3026
6554,"lower_CI",10,13027
6554,"upper_CI",15,-3028
6573,"lower_CI",10.4,13029
6573,"upper_CI",11.7,-3030
6592,"lower_CI",11.5,13031
6592,"upper_CI",13.1,-3032
6611,"lower_CI",12.6,13033
6611,"upper_CI",15.8,-3034
6630,"lower_CI",10.9,13035
6630,"upper_CI",12.5,-3036
6649,"lower_CI",9.5,13037
6649,"upper_CI",15.1,-3038
6668,"lower_CI",2.5,13039
6668,"upper_CI",2.6,-3040
6687,"lower_CI",2.4,13041
6687,"upper_CI",3.3,-3042
6706,"lower_CI",1.3,13043
6706,"upper_CI",3.8,-3044
6725,"lower_CI",1.7,13045
6725,"upper_CI",2.3,-3046
6744,"lower_CI",2.4,13047
6744,"upper_CI",3.5,-3048
6763,"lower_CI",2.2,13049
6763,"upper_CI",2.5,-3050
6782,"lower_CI",1.9,13051
6782,"upper_CI",2.6,-3052
6801,"lower_CI",1.7,13053
6801,"upper_CI",2.5,-3054
6820,"lower_CI",2,13055
6820,"upper_CI",4,-3056
6839,"lower_CI",1.2,13057
6839,"upper_CI",3.6,-3058
6858,"lower_CI",2.5,13059
6858,"upper_CI",2.9,-3060
6877,"lower_CI",2.4,13061
6877,"upper_CI",3.1,-3062
6896,"lower_CI",2,13063
6896,"upper_CI",3.6,-3064
6915,"lower_CI",1.7,13065
6915,"upper_CI",3.1,-3066
6934,"lower_CI",2.4,13067
6934,"upper_CI",2.9,-3068
6953,"lower_CI",2.4,13069
6953,"upper_CI",3.2,-3070
6972,"lower_CI",2.3,13071
6972,"upper_CI",3.4,-3072
6991,"lower_CI",2.2,13073
6991,"upper_CI",3.3,-3074
7010,"lower_CI",2.4,13075
7010,"upper_CI",3.4,-3076
7029,"lower_CI",2.7,13077
7029,"upper_CI",3.7,-3078
7048,"lower_CI",1.6,13079
7048,"upper_CI",2.9,-3080
7067,"lower_CI",2.1,13081
7067,"upper_CI",2.8,-3082
7086,"lower_CI",2.1,13083
7086,"upper_CI",2.8,-3084
7105,"lower_CI",2.3,13085
7105,"upper_CI",2.9,-3086
7124,"lower_CI",2,13087
7124,"upper_CI",2.8,-3088
7143,"lower_CI",2.5,13089
7143,"upper_CI",3.6,-3090
7162,"lower_CI",2.3,13091
7162,"upper_CI",3.1,-3092
7181,"lower_CI",2.1,13093
7181,"upper_CI",4.1,-3094
7200,"lower_CI",1.8,13095
7200,"upper_CI",3.2,-3096
7219,"lower_CI",2,13097
7219,"upper_CI",3.1,-3098
7238,"lower_CI",2.1,13099
7238,"upper_CI",3.8,-3100
7257,"lower_CI",1.6,13101
7257,"upper_CI",2.1,-3102
7276,"lower_CI",2,13103
7276,"upper_CI",3.4,-3104
7295,"lower_CI",2,13105
7295,"upper_CI",2.4,-3106
7314,"lower_CI",2.3,13107
7314,"upper_CI",2.9,-3108
7333,"lower_CI",0.8,13109
7333,"upper_CI",2.5,-3110
7352,"lower_CI",2.5,13111
7352,"upper_CI",3,-3112
7371,"lower_CI",2.6,13113
7371,"upper_CI",3.6,-3114
7390,"lower_CI",2.2,13115
7390,"upper_CI",3.1,-3116
7409,"lower_CI",2.2,13117
7409,"upper_CI",2.7,-3118
7428,"lower_CI",1.6,13119
7428,"upper_CI",3.5,-3120
7447,"lower_CI",2.6,13121
7447,"upper_CI",3.5,-3122
7466,"lower_CI",1.8,13123
7466,"upper_CI",4,-3124
7485,"lower_CI",2.3,13125
7485,"upper_CI",3.1,-3126
7504,"lower_CI",2.3,13127
7504,"upper_CI",2.7,-3128
7523,"lower_CI",1.2,13129
7523,"upper_CI",2.3,-3130
7542,"lower_CI",1,13131
7542,"upper_CI",3,-3132
7561,"lower_CI",2.3,13133
7561,"upper_CI",2.9,-3134
7580,"lower_CI",2.4,13135
7580,"upper_CI",3.1,-3136
7599,"lower_CI",2.4,13137
7599,"upper_CI",3.9,-3138
7618,"lower_CI",2.3,13139
7618,"upper_CI",3,-3140
7637,"lower_CI",1.6,13141
7637,"upper_CI",4.2,-3142
7656,"lower_CI",2.5,13143
7656,"upper_CI",2.6,-3144
7675,"lower_CI",2.4,13145
7675,"upper_CI",3.3,-3146
7694,"lower_CI",1.3,13147
7694,"upper_CI",3.8,-3148
7713,"lower_CI",1.7,13149
7713,"upper_CI",2.3,-3150
7732,"lower_CI",2.4,13151
7732,"upper_CI",3.5,-3152
7751,"lower_CI",2.2,13153
7751,"upper_CI",2.5,-3154
7770,"lower_CI",1.9,13155
7770,"upper_CI",2.6,-3156
7789,"lower_CI",1.7,13157
7789,"upper_CI",2.5,-3158
7808,"lower_CI",2,13159
7808,"upper_CI",4,-3160
7827,"lower_CI",1.2,13161
7827,"upper_CI",3.6,-3162
7846,"lower_CI",2.5,13163
7846,"upper_CI",2.9,-3164
7865,"lower_CI",2.4,13165
7865,"upper_CI",3.1,-3166
7884,"lower_CI",2,13167
7884,"upper_CI",3.6,-3168
7903,"lower_CI",1.7,13169
7903,"upper_CI",3.1,-3170
7922,"lower_CI",2.4,13171
7922,"upper_CI",2.9,-3172
7941,"lower_CI",2.4,13173
7941,"upper_CI",3.2,-3174
7960,"lower_CI",2.3,13175
7960,"upper_CI",3.4,-3176
7979,"lower_CI",2.2,13177
7979,"upper_CI",3.3,-3178
7998,"lower_CI",2.4,13179
7998,"upper_CI",3.4,-3180
8017,"lower_CI",2.7,13181
8017,"upper_CI",3.7,-3182
8036,"lower_CI",1.6,13183
8036,"upper_CI",2.9,-3184
8055,"lower_CI",2.1,13185
8055,"upper_CI",2.8,-3186
8074,"lower_CI",2.1,13187
8074,"upper_CI",2.8,-3188
8093,"lower_CI",2.3,13189
8093,"upper_CI",2.9,-3190
8112,"lower_CI",2,13191
8112,"upper_CI",2.8,-3192
8131,"lower_CI",2.5,13193
8131,"upper_CI",3.6,-3194
8150,"lower_CI",2.3,13195
8150,"upper_CI",3.1,-3196
8169,"lower_CI",2.1,13197
8169,"upper_CI",4.1,-3198
8188,"lower_CI",1.8,13199
8188,"upper_CI",3.2,-3200
8207,"lower_CI",2,13201
8207,"upper_CI",3.1,-3202
8226,"lower_CI",2.1,13203
8226,"upper_CI",3.8,-3204
8245,"lower_CI",1.6,13205
8245,"upper_CI",2.1,-3206
8264,"lower_CI",2,13207
8264,"upper_CI",3.4,-3208
8283,"lower_CI",2,13209
8283,"upper_CI",2.4,-3210
8302,"lower_CI",2.3,13211
8302,"upper_CI",2.9,-3212
8321,"lower_CI",0.8,13213
8321,"upper_CI",2.5,-3214
8340,"lower_CI",2.5,13215
8340,"upper_CI",3,-3216
8359,"lower_CI",2.6,13217
8359,"upper_CI",3.6,-3218
8378,"lower_CI",2.2,13219
8378,"upper_CI",3.1,-3220
8397,"lower_CI",2.2,13221
8397,"upper_CI",2.7,-3222
8416,"lower_CI",1.6,13223
8416,"upper_CI",3.5,-3224
8435,"lower_CI",2.6,13225
8435,"upper_CI",3.5,-3226
8454,"lower_CI",1.8,13227
8454,"upper_CI",4,-3228
8473,"lower_CI",2.3,13229
8473,"upper_CI",3.1,-3230
8492,"lower_CI",2.3,13231
8492,"upper_CI",2.7,-3232
8511,"lower_CI",1.2,13233
8511,"upper_CI",2.3,-3234
8530,"lower_CI",1,13235
8530,"upper_CI",3,-3236
8549,"lower_CI",2.3,13237
8549,"upper_CI",2.9,-3238
8568,"lower_CI",2.4,13239
8568,"upper_CI",3.1,-3240
8587,"lower_CI",2.4,13241
8587,"upper_CI",3.9,-3242
8606,"lower_CI",2.3,13243
8606,"upper_CI",3,-3244
8625,"lower_CI",1.6,13245
8625,"upper_CI",4.2,-3246
1001,"lower_CI",59.2,13247
1001,"upper_CI",62.5,-3248
1002,"lower_CI",66.8,13249
1002,"upper_CI",71.9,-3250
1003,"lower_CI",60.5,13251
1003,"upper_CI",64.1,-3252
1004,"lower_CI",54.1,13253
1004,"upper_CI",58.2,-3254
1005,"lower_CI",66.2,13255
1005,"upper_CI",68.5,-3256
1006,"lower_CI",66.4,13257
1006,"upper_CI",68.8,-3258
1007,"lower_CI",75.4,13259
1007,"upper_CI",77.7,-3260
1008,"lower_CI",64.7,13261
1008,"upper_CI",68.3,-3262
1009,"lower_CI",72,13263
1009,"upper_CI",75.6,-3264
1010,"lower_CI",64.1,13265
1010,"upper_CI",67.2,-3266
1011,"lower_CI",61.2,13267
1011,"upper_CI",63.8,-3268
1012,"lower_CI",54.6,13269
1012,"upper_CI",61.7,-3270
1013,"lower_CI",74,13271
1013,"upper_CI",76.6,-3272
1014,"lower_CI",63.4,13273
1014,"upper_CI",67.8,-3274
1015,"lower_CI",66.5,13275
1015,"upper_CI",69.6,-3276
1016,"lower_CI",62.9,13277
1016,"upper_CI",65.8,-3278
1017,"lower_CI",69.7,13279
1017,"upper_CI",71.9,-3280
1018,"lower_CI",66.8,13281
1018,"upper_CI",69,-3282
1019,"lower_CI",60.1,13283
1019,"upper_CI",63.6,-3284
1020,"lower_CI",56.2,13285
1020,"upper_CI",60,-3286
1021,"lower_CI",63.8,13287
1021,"upper_CI",66.8,-3288
1022,"lower_CI",65.7,13289
1022,"upper_CI",68,-3290
1023,"lower_CI",72.9,13291
1023,"upper_CI",75.8,-3292
1024,"lower_CI",69.9,13293
1024,"upper_CI",72.2,-3294
1025,"lower_CI",73.1,13295
1025,"upper_CI",74.7,-3296
1026,"lower_CI",52.3,13297
1026,"upper_CI",55.8,-3298
1027,"lower_CI",61.6,13299
1027,"upper_CI",65,-3300
1028,"lower_CI",64.6,13301
1028,"upper_CI",68.2,-3302
1029,"lower_CI",66.6,13303
1029,"upper_CI",68.9,-3304
1030,"lower_CI",62.2,13305
1030,"upper_CI",67.1,-3306
1031,"lower_CI",67.1,13307
1031,"upper_CI",70.7,-3308
1032,"lower_CI",69.6,13309
1032,"upper_CI",74.8,-3310
1033,"lower_CI",63.4,13311
1033,"upper_CI",66.7,-3312
1034,"lower_CI",68.9,13313
1034,"upper_CI",70.7,-3314
1035,"lower_CI",63.7,13315
1035,"upper_CI",67.2,-3316
1036,"lower_CI",65.8,13317
1036,"upper_CI",69.4,-3318
1037,"lower_CI",66.1,13319
1037,"upper_CI",68.7,-3320
1038,"lower_CI",58.6,13321
1038,"upper_CI",62.1,-3322
1039,"lower_CI",66.5,13323
1039,"upper_CI",69.5,-3324
1040,"lower_CI",67.9,13325
1040,"upper_CI",71,-3326
1041,"lower_CI",67.7,13327
1041,"upper_CI",71,-3328
1042,"lower_CI",70.5,13329
1042,"upper_CI",74,-3330
1043,"lower_CI",60.4,13331
1043,"upper_CI",63.1,-3332
1044,"lower_CI",65.9,13333
1044,"upper_CI",70.2,-3334
1045,"lower_CI",56.4,13335
1045,"upper_CI",60.2,-3336
1046,"lower_CI",58.8,13337
1046,"upper_CI",62.6,-3338
1047,"lower_CI",66.2,13339
1047,"upper_CI",66.8,-3340
1048,"lower_CI",70.9,13341
1048,"upper_CI",73.1,-3342
1049,"lower_CI",71,13343
1049,"upper_CI",74.2,-3344
1050,"lower_CI",70.4,13345
1050,"upper_CI",72.9,-3346
1051,"lower_CI",68.1,13347
1051,"upper_CI",70.3,-3348
1052,"lower_CI",53.6,13349
1052,"upper_CI",57.1,-3350
1053,"lower_CI",69.5,13351
1053,"upper_CI",72.9,-3352
1054,"lower_CI",65.9,13353
1054,"upper_CI",69.5,-3354
1058,"lower_CI",62.4,13355
1058,"upper_CI",59.2,-3356
1062,"lower_CI",22.4,13357
1062,"upper_CI",18,-3358
1066,"lower_CI",45.7,13359
1066,"upper_CI",40.5,-3360
1070,"lower_CI",71.9,13361
1070,"upper_CI",66.7,-3362
1074,"lower_CI",19.6,13363
1074,"upper_CI",11.8,-3364
1078,"lower_CI",35.4,13365
1078,"upper_CI",26.4,-3366
1082,"lower_CI",64.1,13367
1082,"upper_CI",60.5,-3368
1086,"lower_CI",13.2,13369
1086,"upper_CI",9.8,-3370
1090,"lower_CI",33.4,13371
1090,"upper_CI",28.2,-3372
1094,"lower_CI",58.1,13373
1094,"upper_CI",54.1,-3374
1098,"lower_CI",23.6,13375
1098,"upper_CI",19.4,-3376
1102,"lower_CI",47.9,13377
1102,"upper_CI",42.7,-3378
1106,"lower_CI",68.5,13379
1106,"upper_CI",66.3,-3380
1110,"lower_CI",8.7,13381
1110,"upper_CI",5.9,-3382
1114,"lower_CI",28,13383
1114,"upper_CI",23,-3384
1118,"lower_CI",68.8,13385
1118,"upper_CI",66.4,-3386
1122,"lower_CI",11.2,13387
1122,"upper_CI",8.6,-3388
1123,"lower_CI",26.7,13389
1123,"upper_CI",22.9,-3390
1130,"lower_CI",77.7,13391
1130,"upper_CI",75.3,-3392
1134,"lower_CI",10.6,13393
1134,"upper_CI",7.4,-3394
1138,"lower_CI",29.6,13395
1138,"upper_CI",25.4,-3396
1142,"lower_CI",68.3,13397
1142,"upper_CI",64.7,-3398
1146,"lower_CI",16.8,13399
1146,"upper_CI",12.6,-3400
1150,"lower_CI",38.1,13401
1150,"upper_CI",32.3,-3402
1154,"lower_CI",75.6,13403
1154,"upper_CI",72,-3404
1158,"lower_CI",12.8,13405
1158,"upper_CI",8.6,-3406
1162,"lower_CI",37.4,13407
1162,"upper_CI",31.6,-3408
1166,"lower_CI",67.2,13409
1166,"upper_CI",64.2,-3410
1170,"lower_CI",14.1,13411
1170,"upper_CI",10.9,-3412
1174,"lower_CI",37.5,13413
1174,"upper_CI",32.3,-3414
1178,"lower_CI",63.8,13415
1178,"upper_CI",61.2,-3416
1182,"lower_CI",18.4,13417
1182,"upper_CI",14.6,-3418
1186,"lower_CI",40,13419
1186,"upper_CI",35.4,-3420
1190,"lower_CI",61.8,13421
1190,"upper_CI",54.6,-3422
1194,"lower_CI",18.3,13423
1194,"upper_CI",5.7,-3424
1198,"lower_CI",43.2,13425
1198,"upper_CI",28.4,-3426
1202,"lower_CI",76.6,13427
1202,"upper_CI",74,-3428
1206,"lower_CI",7.8,13429
1206,"upper_CI",4.6,-3430
1209,"lower_CI",24.5,13431
1209,"upper_CI",19.1,-3432
1214,"lower_CI",67.8,13433
1214,"upper_CI",63.6,-3434
1218,"lower_CI",15.2,13435
1218,"upper_CI",10.6,-3436
1222,"lower_CI",35,13437
1222,"upper_CI",28.4,-3438
1226,"lower_CI",69.7,13439
1226,"upper_CI",66.5,-3440
1230,"lower_CI",13.3,13441
1230,"upper_CI",9.3,-3442
1234,"lower_CI",34.1,13443
1234,"upper_CI",28.3,-3444
1238,"lower_CI",65.9,13445
1238,"upper_CI",62.9,-3446
1242,"lower_CI",20.2,13447
1242,"upper_CI",16.6,-3448
1246,"lower_CI",41,13449
1246,"upper_CI",36.6,-3450
1250,"lower_CI",71.9,13451
1250,"upper_CI",69.7,-3452
1254,"lower_CI",13.6,13453
1254,"upper_CI",10.6,-3454
1258,"lower_CI",32.6,13455
1258,"upper_CI",28.6,-3456
1262,"lower_CI",69,13457
1262,"upper_CI",66.8,-3458
1266,"lower_CI",15.8,13459
1266,"upper_CI",13,-3460
1270,"lower_CI",33,13461
1270,"upper_CI",29.4,-3462
1274,"lower_CI",63.6,13463
1274,"upper_CI",60.2,-3464
1278,"lower_CI",27.2,13465
1278,"upper_CI",21.8,-3466
1282,"lower_CI",49.4,13467
1282,"upper_CI",43,-3468
1286,"lower_CI",60,13469
1286,"upper_CI",56.2,-3470
1290,"lower_CI",20.4,13471
1290,"upper_CI",14.6,-3472
1294,"lower_CI",43.2,13473
1294,"upper_CI",36,-3474
1298,"lower_CI",66.8,13475
1298,"upper_CI",63.8,-3476
1302,"lower_CI",19.5,13477
1302,"upper_CI",16.3,-3478
1306,"lower_CI",41.9,13479
1306,"upper_CI",38.1,-3480
1310,"lower_CI",68,13481
1310,"upper_CI",65.6,-3482
1314,"lower_CI",11.9,13483
1314,"upper_CI",9.3,-3484
1318,"lower_CI",33.9,13485
1318,"upper_CI",30.5,-3486
1322,"lower_CI",75.8,13487
1322,"upper_CI",73,-3488
1326,"lower_CI",15.1,13489
1326,"upper_CI",10.5,-3490
1330,"lower_CI",34.1,13491
1330,"upper_CI",28.3,-3492
1334,"lower_CI",72.2,13493
1334,"upper_CI",69.8,-3494
1338,"lower_CI",13.4,13495
1338,"upper_CI",10.2,-3496
1342,"lower_CI",33.6,13497
1342,"upper_CI",29.2,-3498
1346,"lower_CI",74.7,13499
1346,"upper_CI",73.1,-3500
1350,"lower_CI",10.4,13501
1350,"upper_CI",8.2,-3502
1354,"lower_CI",26.1,13503
1354,"upper_CI",23.1,-3504
1358,"lower_CI",55.8,13505
1358,"upper_CI",52.4,-3506
1362,"lower_CI",25.6,13507
1362,"upper_CI",20.2,-3508
1366,"lower_CI",53.5,13509
1366,"upper_CI",47.5,-3510
1370,"lower_CI",65,13511
1370,"upper_CI",61.6,-3512
1374,"lower_CI",20.6,13513
1374,"upper_CI",16.4,-3514
1378,"lower_CI",42.9,13515
1378,"upper_CI",37.7,-3516
1382,"lower_CI",68.2,13517
1382,"upper_CI",64.6,-3518
1386,"lower_CI",16.3,13519
1386,"upper_CI",11.9,-3520
1390,"lower_CI",37.7,13521
1390,"upper_CI",31.7,-3522
1394,"lower_CI",68.9,13523
1394,"upper_CI",66.5,-3524
1398,"lower_CI",13.5,13525
1398,"upper_CI",11.1,-3526
1402,"lower_CI",30.7,13527
1402,"upper_CI",27.3,-3528
1406,"lower_CI",67.2,13529
1406,"upper_CI",62.2,-3530
1410,"lower_CI",17,13531
1410,"upper_CI",10.4,-3532
1414,"lower_CI",44.3,13533
1414,"upper_CI",34.7,-3534
1418,"lower_CI",70.7,13535
1418,"upper_CI",67.1,-3536
1422,"lower_CI",14,13537
1422,"upper_CI",10.6,-3538
1426,"lower_CI",34.6,13539
1426,"upper_CI",30,-3540
1430,"lower_CI",74.8,13541
1430,"upper_CI",69.6,-3542
