provider_language_id,provider_id,language
159959,1679953459, Arabic
159961,1669819330,Spanish
159963,1215312012,Spanish
159964,1215312012, Vietnamese
159966,1073933776,Spanish
159968,1487068003,Spanish
159969,1487068003, Korean
159972,1831520014,Spanish
159975,1407254121,Spanish
159977,1497897193,Spanish
159979,1184992588,Spanish
159981,1538443163, Arabic
159982,1952673584,Spanish
159984,1497138697,Spanish
159986,1528451770,Spanish
159988,1427181312,Spanish
159990,1538494638,Spanish
159992,1154365161,Spanish
159994,1154365161, Vietnamese
159995,1285874495,Spanish
159997,1891830279,Spanish
159999,1558775353,Spanish
160002,1912244435, Vietnamese
160003,1346581998,Spanish
160005,1528315439,Spanish
160008,1376929257,Spanish
160010,1669734356,Spanish
160011,1669734356, Vietnamese
160013,1720412992,Spanish
160015,1912319468,Spanish
160017,1295167039,Spanish
160018,1295167039, Vietnamese
160020,1841480779,Spanish
160022,1265501258,Spanish
160023,1265501258, Vietnamese
160025,1115196,Spanish
160027,1013377498,Spanish
160030,1558523373,Spanish
160032,1134443468,Spanish
160034,1306144480, Vietnamese
160035,1053579771, Arabic
160036,1588702997,Spanish
160037,1588702997, Korean
160039,1295047140,Spanish
160040,1750695144,Spanish
160042,1275571069,Spanish
160044,1265663967, Vietnamese
160045,1740485184,Spanish
160047,1144479601,Spanish
160048,1144479601, Vietnamese
160050,1851453997,Spanish
160052,1053535815,Spanish
160053,1053535815, Italian
160056,1780887380,Spanish
160058,1184905689,Spanish
160060,1467533075,Spanish
160061,1467533075, Vietnamese
160063,1194897660, Arabic
160064,1598985285,Spanish
160066,1548320518,Spanish
160067,1487705695,Spanish
160069,1609133891,Spanish
160071,1982959854,Spanish
160073,1689907016,Spanish
160075,1346217858,Spanish
160076,1346217858, Portuguese
160078,1760604599,Spanish
160080,1942536628,Spanish
160082,1669531521,Spanish
160084,1659486629,Spanish
160086,1447598917,Spanish
160088,1124383195,Spanish
160090,1558656769,Spanish
160092,1437498979,Spanish
160093,1437498979, Vietnamese
160095,1144508292,Spanish
160096,1437108933,Spanish
160098,1033374988,Spanish
160100,1740544766,Spanish
160101,1740544766, Chinese
160103,1194080820,Spanish
160105,1831409366,Spanish
160109,1033358684,Spanish
160111,1972745313,Spanish
160112,1972745313, Korean
160113,1184945735,Spanish
160115,1972777597,Spanish
160116,1972777597, Korean
160118,1811231673,Spanish
160120,1679857759,Spanish
160122,1437437282,Spanish
160126,1235390311,Spanish
160128,1063744514,Spanish
160130,1730154378, German
160131,1851582480,Spanish
160133,1740338003,Spanish
160135,1336329853,Spanish
160137,1023240157,Spanish
160138,1023240157, Vietnamese
160140,1932464831,Spanish
160141,1932464831, Vietnamese
160143,1992956585,Spanish
160145,1699050922,Spanish
160146,1699050922, Vietnamese
160148,1184972978,Spanish
160149,1184972978, Arabic
160151,1174654339,Spanish
160152,1710987516,Spanish
160154,1528127719,Spanish
160156,1225198880,Spanish
160159,1851606693,Spanish
160161,1962692897,Spanish
160162,1962692897, Vietnamese
160164,1326130428, Vietnamese
160165,1649291147,Spanish
160167,1275598096, Vietnamese
160168,1598010548,Chinese
160170,1609131085,Spanish
160172,1467765123,Spanish
160174,1558597641,Spanish
160176,1104073436, Vietnamese
160178,1871717645,Spanish
160180,1962653550,Spanish
160184,1902247679,Spanish
160186,1194167593,Spanish
160187,1194167593, Arabic
160189,1275959553, Vietnamese
160190,1144606591,Spanish
160192,1316321789,Spanish
160194,1790124188,Spanish
160196,1124438668, Vietnamese
160197,1679973184,Spanish
160198,1679973184, Vietnamese
160201,1740525096,Spanish
160203,1115175,Spanish
160204,1115175, Russian
160207,1093770414,Spanish
160208,1295838373,Spanish
160209,1295838373, Arabic
160211,1053532606,Spanish
160212,1053532606, Arabic
160214,1568876225,Spanish
160216,1114364031,Spanish
160219,1235578667,Spanish
160220,1235578667, American Sign Language
160221,1003290701,Spanish
160222,1326405929,Spanish
160223,1326405929, Vietnamese
160225,1659763811,Spanish
160226,1659763811, Vietnamese
160228,1659407401,Spanish
160230,1912011776,Spanish
160231,1912011776, Vietnamese
160233,1760531396,Spanish
160235,1811075153,Spanish
160237,1104908524, Greek
160238,1083920656, Vietnamese
160239,1467864405,Spanish
160241,1932515061,Spanish
160242,1932515061, American Sign Language
160244,1427072099,Spanish
160245,1427072099, Vietnamese
160248,1235418880,Spanish
160249,1235418880, Vietnamese
160251,1467768887,Spanish
160253,1619289097, Vietnamese
160254,1174961320,Spanish
160256,1115186,Spanish
160257,1115186, Arabic
160259,1386013118,Spanish
160262,1871576181,Spanish
160264,1548607724,Spanish
160266,1801023031, Vietnamese
160267,1194810788,Spanish
160268,1194810788, Chinese
160270,1154745594,Spanish
160272,1952543381, Arabic
160274,1316389406,Spanish
160276,1760816607, Chinese
160277,1053462226,Spanish
160280,1770669855, Chinese
160281,1376822809,Spanish
160282,1376822809, Vietnamese
160284,1346560166,Spanish
160285,1144261975,Spanish
160286,1144261975, Korean
160288,1306158886, Vietnamese
160289,1285654830, Vietnamese
160290,1598010167,Spanish
160292,1881817740,Spanish
160294,1861521015,Spanish
160296,1194096842, Arabic
160297,1194941294, Vietnamese
160298,1164610952, Vietnamese
160299,1568758647,Spanish
160300,1568758647, Korean
160302,1497903496,Spanish
160303,1285793752,Spanish
160305,1467864157,Spanish
160306,1144658360,Spanish
160307,1154676575, Vietnamese
160309,1669737219,Spanish
160311,1063762516,French
160312,1407102361,Spanish
160314,1952533689,Spanish
160316,1518215615,Spanish
160318,1821118019,Spanish
160320,1104077429,Spanish
160321,1104077429, Vietnamese
160323,1003921115,Spanish
160325,1851735096,Spanish
160327,1730434036,Spanish
160329,1316202468, Arabic
160330,1134483902,Spanish
160332,1235161647,Spanish
160334,1417184763, Vietnamese
160335,1346567542,Spanish
160336,1346567542, Vietnamese
160338,1891810263,Spanish
160340,1609146166,Spanish
160342,1962823385,Spanish
160344,1396864591,Spanish
160346,1487823191,Spanish
160347,1487823191, Vietnamese
160349,1215283528,Spanish
160351,1497901862,Spanish
160352,1497901862, Vietnamese
160355,1942578869,Spanish
160357,1306287446,Spanish
160358,1568874584,Spanish
160359,1669760906, Vietnamese
160360,1497019822,Spanish
160362,1093156739,Spanish
160364,1780023473,Spanish
160365,1780023473, Vietnamese
160367,1023456282,Spanish
160369,1952657108,Spanish
160370,1952657108, Vietnamese
160372,1962823385, French
160373,1891135182, Vietnamese
160374,1124044136,Spanish
160376,1578631875,Spanish
160378,1881721082,German
160379,1164785408, Arabic
160380,1770846735,Spanish
160382,1245407147,Spanish
160383,1811329931,Spanish
160386,1659524452,Spanish
160388,1760737209,Spanish
160389,1760737209, Vietnamese
160390,1699020750,Spanish
160392,1508001439,Spanish
160393,1508001439, Korean
160395,1033546395,Spanish
160396,1033546395, Arabic
160398,1568518082,Spanish
160400,1629485461,Spanish
160403,1487849535,Spanish
160404,1487849535, Portuguese
160406,1881957298, Vietnamese
160407,1568757219, Vietnamese
160408,1013263839,Spanish
160410,1508290909,Spanish
160412,1023426004,Spanish
160415,1447598917, Korean
160416,1073934337,Spanish
160418,1437564887, American Sign Language
160420,1003955378,Spanish
160422,1134108111,Spanish
160424,1831240217, Portuguese
160425,1164521050,Spanish
160427,1871717686,Spanish
160429,1336494541,Spanish
160430,1770846222,Spanish
160432,1699802975,Spanish
160433,1699802975, Vietnamese
160434,1548609993,Spanish
160436,1932279320,Spanish
160438,1922310838,Spanish
160440,1104901461,Spanish
160441,1104901461, Vietnamese
160443,1770846222, Vietnamese
160444,1154736072, Vietnamese
160446,1629361316,Spanish
160448,1326196825,Spanish
160449,1326196825, Vietnamese
160451,1326268996,Spanish
160454,1902193048,Spanish
160456,1114331113,Spanish
160457,1114331113, Vietnamese
160459,1043393572,Spanish
160461,1275814212,Spanish
160463,1013283613, Japanese
160464,1982851630,Spanish
160465,1114027281, Korean
160466,1003103920,Spanish
160468,1932443157, Vietnamese
160469,1457786568,Spanish
160471,1427495332,Spanish
160472,1427495332, Korean
160474,1093155954, Vietnamese
160475,1992829311,Spanish
160476,1588928691,Spanish
160478,1649610247,Spanish
160479,1649610247, Vietnamese
160481,1801151618,Spanish
160482,1801151618, Arabic
160484,1366718181,Spanish
160486,1447512769,Spanish
160487,1447512769, Vietnamese
160489,1558709030,Spanish
160491,1669740759,Spanish
160493,1346453479,Spanish
160495,1245545888,Spanish
160497,1689800757, Arabic
160498,1063574325, French
160499,1518114271,Spanish
160501,1134456247,Spanish
160502,1437414620,Spanish
160503,1518174655,Spanish
160505,1376507558,Spanish
160507,1902938046,Spanish
160508,1902938046, Vietnamese
160510,1538393012, Korean
160511,1578697595,Spanish
160512,1902120116,Spanish
160515,1952513616,Spanish
160517,1366604449,Spanish
160518,1467765123, Arabic
160519,1609280395,Spanish
160521,1669452843,Spanish
160522,1669452843, Portuguese
160524,1396737557, Vietnamese
160526,1043498983,Spanish
160527,1043498983, Arabic
160529,1548674468,Spanish
160531,1134398985,Spanish
160533,1891799276,Spanish
160534,1891799276, Korean
160536,1326291949,Spanish
160537,1457420705,Spanish
160539,1336306505,Spanish
160541,1457407181, Vietnamese
160542,1245671866,Spanish
160545,1225038409,Spanish
160547,1689705097,Spanish
160549,1942375373,Spanish
160551,1942427943,Spanish
160552,1942427943, Vietnamese
160554,1316058431, Chinese
160555,1891877759,Spanish
160556,1891877759, Vietnamese
160558,1386801868,Spanish
160560,1649465717,Spanish
160562,1578638284,Spanish
160563,1093947095,Spanish
160565,1609214451,Spanish
160568,1902921885,Spanish
160569,1902921885, Vietnamese
160571,1760777593,Spanish
160573,1700131422,Spanish
160575,1487902516,Spanish
160576,1487902516, French
160578,1831536838,Spanish
160579,1619301520, Vietnamese
160580,1346439460,Spanish
160581,1730116450, French
160582,1376820365,Spanish
160584,1619282886,Spanish
160586,1982959573,Spanish
160587,1609140243,Spanish
160589,1548548720,Spanish
160591,1114272903,Spanish
160593,1508129537,Spanish
160595,1811273428, Vietnamese
160596,1073606281,Spanish
160599,1407045735,Spanish
160600,1407045735, Vietnamese
160602,1053452862,Spanish
160603,1053452862, Italian
160605,1619282449,Spanish
160607,1689789364,Spanish
160609,1871767343, Portuguese
160610,1346561594,Vietnamese
160612,1265563621,Spanish
160613,1316226988,Spanish
160614,1780994772,Spanish
160616,1255337606,Spanish
160618,1831353820,Spanish
160619,1831353820, American Sign Language
160621,1115167,Spanish
160623,1578881751,Spanish
160625,1457403586,Spanish
160628,1871611434,Spanish
160629,1871611434, Vietnamese
160631,1548499577, Arabic
160632,1115178,Spanish
160634,1891095659,Spanish
160636,1013959089,Spanish
160638,1508896887,Spanish
160639,1508896887, German
160641,1538381702,Spanish
160643,1932235223,Spanish
160644,1740264878,Spanish
160646,1952315038,Spanish
160648,1053545665,Spanish
160649,1194095059, Arabic
160651,1598010548,Spanish
160652,1710240056,Spanish
160653,1710240056, Vietnamese
160655,1134482334,Spanish
160657,1972681914,Spanish
160659,1386808699,Spanish
160661,1609926922,Spanish
160663,1134493638, French
160664,1114126547,Spanish
160665,1114126547, Vietnamese
160667,1871643312,Spanish
160669,1115173,Spanish
160671,1215199955,Spanish
160673,1407019359, Arabic
160674,1093801441,Spanish
160676,1750449328,Spanish
160678,1952490468,Spanish
160680,1730349481, Korean
160681,1174648752,Spanish
160682,1174648752, Vietnamese
160684,1407085020,Spanish
160686,1083877609,Spanish
160689,1619017233,Spanish
160690,1619017233, Chinese
160691,1144430927,Spanish
160693,1861554198,Spanish
160694,1861554198, Vietnamese
160696,1043431158,Spanish
160698,1750584165, Portuguese
160699,1114072048,Spanish
160700,1114072048, Vietnamese
160702,1013068055, Vietnamese
160703,1659685618, Chinese
160705,1992089163,Spanish
160707,1609883404,Spanish
160708,1821160409,Spanish
160710,1699986638,Spanish
160711,1699986638, Vietnamese
160713,1629373618, Arabic
160714,1023167368,Spanish
160716,1215344999,Spanish
160717,1013324177,Spanish
160719,1619383288,Spanish
160721,1306266143, Arabic
160722,1215379417,Spanish
160724,1427460575, French
160725,1801022090, Arabic
160726,1558594903,Spanish
160727,1558594903, Vietnamese
160729,1023371945, Russian
160730,1083979744,Spanish
160732,1689040040,Spanish
160733,1679953459, Vietnamese
160734,1003224684,Spanish
160736,1487958880,Spanish
160738,1528476488,Spanish
160739,1508206079,Spanish
160741,1609138460,Spanish
160742,1609138460, Chinese
160744,1104181916,Spanish
160746,1396033643,Spanish
160747,1255689394,Spanish
160749,1568727576, Vietnamese
160750,1346689304,Spanish
160752,1255770525,Spanish
160755,1548609191,Spanish
160756,1760755532,Spanish
160757,1548609191, Arabic
160758,1225145634,Spanish
160760,1538424528,Spanish
160761,1538424528, Vietnamese
160762,1225470206,Spanish
160763,1225470206, Vietnamese
160765,1750721650,Spanish
160767,1710395157, Arabic
160768,1437429339,Spanish
160769,1669806295,Spanish
160771,1598861924, Arabic
160772,1013352863,Spanish
160773,1013352863, Korean
160775,1053748244,Spanish
160777,1841637196, Vietnamese
160778,1508247651,Spanish
160779,1508247651, Vietnamese
160781,1750523791,Spanish
160784,1447512769, Arabic
160785,1346591666,Spanish
160786,1427310093, Vietnamese
160787,1972866218,Spanish
160789,1912095928,Spanish
160791,1619309432,Spanish
160793,1184056160, Arabic
160794,1487712543, Vietnamese
160795,1659787521, Arabic
160796,1467864157, Korean
160797,1265490106, Vietnamese
160798,1609121482,Spanish
160800,1558703520, Vietnamese
160801,1316386550,Spanish
160803,1275762064,Spanish
160805,1407145287, Vietnamese
160806,1245251362,Spanish
160808,1841207503,Spanish
160810,1033546395, Vietnamese
160811,1134400781, French
160812,1649490962, Vietnamese
160813,1669796116, Vietnamese
160814,1417364951,Spanish
160816,1720338056,Spanish
160818,1295177012,Spanish
160819,1295177012, Vietnamese
160820,1538390091,Spanish
160822,1750657094,Spanish
160823,1750657094, Vietnamese
160824,1013204254, Vietnamese
160825,1548607724, Arabic
160826,1003955378, American Sign Language
160827,1013143650,Spanish
160829,1053532960,Spanish
160831,1609022607,Spanish
160833,1336494541, Vietnamese
160834,1992877914,Spanish
160835,1891072831,Spanish
160836,1386083913,Spanish
160838,1598075996, Vietnamese
160839,1497045934, Vietnamese
160840,1508046384,Spanish
160842,1023091030,Spanish
160844,1962560516,Spanish
160845,1477879534,Spanish
160847,1699821801,Spanish
160849,1881908937,Spanish
160850,1982917621,Spanish
160852,1922217439,Spanish
160855,1407976962,Spanish
160857,1790977270,Spanish
160859,1891005641,Spanish
160861,1912085853, Vietnamese
160862,1346396280,Arabic
160863,1346396280, Spanish
160865,1245406420,Spanish
160866,1245406420, Korean
160868,1396990867, Arabic
160869,1083704340,Spanish
160871,1336451467,Spanish
160872,1336451467, Vietnamese
160873,1235443391,Spanish
160875,1467682054,Spanish
160876,1235250226,Spanish
160878,1255539698,Spanish
160880,1497703060,Spanish
160881,1396836623,Spanish
160882,1093896409,Spanish
160883,1093896409, Vietnamese
160885,1578753737,Spanish
160888,1790908416,Spanish
160891,1245424043,Spanish
160893,1619159209,Spanish
160895,1629124797,Spanish
160898,1972782357,Spanish
160900,1982745766,Spanish
160901,1982745766, Vietnamese
160903,1902967151,Spanish
160906,1538460969,Spanish
160908,1871724906,Spanish
160910,1811160880,Spanish
160912,1730316530,Spanish
160913,1730316530, Vietnamese
160915,1205064169,Spanish
160917,1821119827,Spanish
160920,1336349257,Spanish
160922,1790073161,Spanish
160924,1558593418,Spanish
160926,1770775967,Spanish
160928,1891987368,Spanish
160930,1720166093,Spanish
160932,1376700724,Spanish
160934,1538490875,Spanish
160935,1538490875, Vietnamese
160937,1649591140, Vietnamese
160938,1912107350,Spanish
160939,1760522445,Spanish
160940,1760522445, Vietnamese
160942,1306860317,Spanish
160943,1306860317, Vietnamese
160945,1932377504,Spanish
160946,1932377504, Arabic
160948,1215244249, French
160949,1043436702,Spanish
160951,1508084674,Spanish
160952,1700013281,Spanish
160954,1275634578, Vietnamese
160955,1780857094,Spanish
160957,1073779211, Portuguese
160958,1548487697,Spanish
160960,1003921115, Arabic
160961,1164528147, Russian
160962,1619988342,Spanish
160966,1790960367, Vietnamese
160967,1649384306,Spanish
160969,1720368632, Arabic
160970,1982914222,Spanish
160972,1679663579,Spanish
160973,1679663579, Korean
160975,1134222664,Spanish
160976,1659547875,Spanish
160978,1205133659,Spanish
160979,1205133659, Arabic
160980,1114106150,Spanish
160985,1407907223,Spanish
160988,1659677805,Spanish
160989,1093803645,Spanish
160991,1447418223,Spanish
160993,1750495149,Spanish
160996,1922170885,Spanish
160999,1972706463,Spanish
161000,1023407814, Arabic
161001,1013995505,Spanish
161002,1013995505, Vietnamese
161004,1356497440,Spanish
161006,1740457969,Spanish
161009,1417964719,Spanish
161010,1417964719, Korean
161012,1407831316,Spanish
161013,1407831316, Vietnamese
161015,1740349174,Spanish
161017,1326147851,Spanish
161019,1538175534,Spanish
161021,1073574760,Spanish
161023,1881891349,Spanish
161025,1285709089, Vietnamese
161026,1659447001, American Sign Language
161028,1750683173,Spanish
161030,1902189988, Vietnamese
161031,1821104696,Spanish
161033,1326204959, Vietnamese
161034,1568618601,Spanish
161035,1568618601, Vietnamese
161037,1407181332,Spanish
161039,1376564518,Spanish
161041,1831383561,Spanish
161042,1831383561, Vietnamese
161044,1578727228,Spanish
161046,1992917249,Spanish
161048,1285643692,Spanish
161051,1881749885,Spanish
161053,1770681124,Spanish
161055,1003076076, French
161056,1215130810,Spanish
161058,1124188438,Spanish
161060,1427127414, Vietnamese
161061,1992870182,Spanish
161063,1992870182, Korean
161064,1720252059, Vietnamese
161065,1386734259,Spanish
161068,1518065002,Spanish
161069,1699923201,Spanish
161071,1285774778,Spanish
161073,1063609857,Spanish
161075,1306981170,Spanish
161077,1487727780,Spanish
161079,1487816252,Spanish
161081,1629245295, Arabic
161082,1073674123,Spanish
161084,1063538700, Vietnamese
161087,1528229606, Vietnamese
161088,1801924931,Spanish
161090,1073680914,Spanish
161092,1639464332,Spanish
161094,1598977258,Spanish
161096,1255568580,Spanish
161097,1255568580, Vietnamese
161100,1396990867, Korean
161101,1952441974,Spanish
161102,1952441974, Vietnamese
161104,1326114968,Spanish
161105,1326114968, Arabic
161107,1700079464,Spanish
161108,1700079464, Vietnamese
161110,1710291497,Spanish
161112,1346396280,Spanish
161113,1215947122, Vietnamese
161115,1023215159,Spanish
161117,1982623476,Spanish
161119,1740578210, Vietnamese
161120,1740453273,Spanish
161122,1811050842,Spanish
161124,1881820611, Vietnamese
161125,1740591171,Spanish
161127,1043372949,Spanish
161128,1457495657,Spanish
161131,1316070766,Spanish
161132,1316070766, Vietnamese
161135,1306070537, Vietnamese
161136,1164729885,Spanish
161138,1548713209, Vietnamese
161139,1115190,Spanish
161141,1629578414,Spanish
161142,1114410503,Spanish
161143,1114410503, French
161144,1275026874,Spanish
161146,1144620956,Spanish
161147,1144620956, Vietnamese
161148,1578799250,Spanish
161150,1144688086,Spanish
161152,1115175, Arabic
161153,1699025510,Spanish
161155,1962626853,Spanish
161157,1073918678,Spanish
161158,1073918678, Arabic
161159,1396102851,Spanish
161162,1285074468,Spanish
161164,1063780229,Spanish
161165,1154767481, Korean
161166,1457616492, Vietnamese
161167,1578962866,Spanish
161170,1457612103,Spanish
161172,1851761431,Spanish
161175,1689083909,Spanish
161176,1982088019,Spanish
161179,1427499953,Spanish
161181,1881035749,Spanish
161182,1578867065,Spanish
161185,1962497412,Spanish
161187,1376941682,Spanish
161188,1780772129,Spanish
161190,1154763498,Spanish
161192,1023424579, Korean
161193,1659787521, Korean
161194,1013323146,Spanish
161195,1013323146, Vietnamese
161197,1083051387,Spanish
161199,1972855179,Spanish
161201,1669861134,Spanish
161203,1376833277,Spanish
161204,1376833277, Arabic
161206,1285076463,Spanish
161208,1235418880,Vietnamese
161209,1134469356,Spanish
161211,1215092317,Spanish
161212,1740605823,Spanish
161213,1740605823, Japanese
161215,1609968411,Spanish
161217,1689010506,Spanish
161218,1689010506, French
161220,1124363924,Spanish
161221,1124363924, Vietnamese
161223,1366884967,Spanish
161224,1366884967, Vietnamese
161226,1609294172,Spanish
161228,1780977702,Spanish
161231,1528331113,Spanish
161233,1073934337, Korean
161234,1265827851,Spanish
161235,1669819330, Vietnamese
161236,1124404496,Spanish
161237,1881959914,Spanish
161240,1104239136,Spanish
161241,1104239136, Vietnamese
161243,1497163075,Spanish
161245,1972941144,Spanish
161246,1972941144, Arabic
161247,1922416494,Spanish
161250,1013148105,Spanish
161252,1407281603, Vietnamese
161253,1932544889,Spanish
161255,1053735993,Spanish
161257,1366567539, Vietnamese
161258,1558742106,Spanish
161260,1780069385,Spanish
161262,1619309432, Vietnamese
161263,1811160880, Arabic
161264,1609017102,Spanish
161265,1215303136,Spanish
161267,1033576590,Spanish
161269,1942246095,Spanish
161271,1922348051, Korean
161272,1922348051, Vietnamese
161273,1831511773,Spanish
161275,1912319468, Vietnamese
161276,1316284268,Spanish
161278,1588813356,Spanish
161279,1710908678, Vietnamese
161280,1023325255, French
161281,1669857306, Arabic
161282,1285704767,Spanish
161284,1336349257, Vietnamese
161285,1386890390,Spanish
161287,1689677098,Spanish
161288,1982748752,Spanish
161290,1336318658,Spanish
161291,1336318658, Vietnamese
161292,1073632089,Spanish
161293,1073632089, Vietnamese
161295,1891892584,Spanish
161296,1366613218,Spanish
161298,1033593231,Spanish
161299,1033593231, Vietnamese
161301,1942565114,Spanish
161303,1386819415, Portuguese
161304,1477741940,Spanish
161306,1023371945, Vietnamese
161307,1760406151,Spanish
161309,1487712543, Arabic
161310,1801141916, Vietnamese
161312,1558510255,Spanish
161313,1558510255, Vietnamese
161315,1336371988,Spanish
161316,1295808558,Spanish
161317,1295808558, Chinese
161319,1932322039,Spanish
161321,1033293568,Spanish
161324,1609089978,Spanish
161327,1982871323,Spanish
161329,1194164095, Japanese
161330,1457418741,Spanish
161332,1477674299,Spanish
161334,1376823492,Spanish
161335,1831404359,Spanish
161337,1316047798,Spanish
161338,1710260591,Chinese
161340,1396093019,Spanish
161342,1568745610, Japanese
161343,1316386006,Spanish
161345,1528359015,Spanish
161347,1003960485,Spanish
161349,1649487737,Spanish
161350,1649487737, Vietnamese
161352,1295750206,Spanish
161354,1568727576, Japanese
161355,1023305422,Spanish
161356,1023305422, Vietnamese
161359,1316232291,Spanish
161361,1730527516,Spanish
161363,1760701833,Spanish
161365,1013061902,Spanish
161368,1144524778, Vietnamese
161369,1134376312,Spanish
161370,1134376312, Vietnamese
161372,1467608828, Vietnamese
161373,1447493903, American Sign Language
161374,1104016344,Spanish
161376,1689939480,Spanish
161378,1588896682,Spanish
161380,1871801068,Spanish
161381,1699109405,Spanish
161382,1699109405, Vietnamese
161384,1952748279,Spanish
161386,1750721650, Korean
161387,1942437025,Spanish
161389,1689697237,Spanish
161390,1447414875,Spanish
161392,1295179927, Arabic
161393,1366718181, Arabic
161394,1447506530,Spanish
161396,1053630228,Spanish
161397,1053630228, Vietnamese
161399,1376842484,Spanish
161400,1376842484, Vietnamese
161402,1730469883, Arabic
161403,1891829743,Spanish
161405,1467785568, Vietnamese
161406,1114146123,Spanish
161408,1871849935,Spanish
161411,1053630228, Portuguese
161412,1780801969,Spanish
161413,1780801969, Vietnamese
161415,1275612863,Spanish
161417,1447411616,Spanish
161419,1447480488,Spanish
161421,1851606693, Korean
161422,1245513688,Spanish
161424,1922250992,Spanish
161426,1528149358,Spanish
161428,1881148849,Spanish
161430,1427313477,Spanish
161431,1427313477, Vietnamese
161433,1841395233,Spanish
161435,1851774467,Spanish
161436,1851774467, Vietnamese
161438,1508221326, Vietnamese
161439,1396121489, Vietnamese
161440,1265432454,Spanish
161442,1427460575, Vietnamese
161443,1346490570, Vietnamese
161444,1518215615, American Sign Language
161445,1538539267,Spanish
161447,1740544766, Vietnamese
161448,1487715827,Spanish
161450,1265869317,Spanish
161452,1801158597, Korean
161453,1225412554,Vietnamese
161454,1115194,Spanish
161455,1115194, Vietnamese
161458,1760737209, Italian
161459,1760616510,Spanish
161461,1811336456,Spanish
161463,1225382823,Spanish
161465,1124413695,Spanish
161466,1124413695, Vietnamese
161467,1326301086,Spanish
161468,1326301086, Arabic
161470,1609270651,Spanish
161472,1477968824,Spanish
161474,1275922320,Spanish
161476,1225440316,Spanish
161478,1730527516, Korean
161479,1437403912,Spanish
161481,1679723936,Spanish
161483,1679723936, Arabic
161484,1144506353,Spanish
161486,1063762516,Spanish
161487,1992099238,Spanish
161488,1811275985, Arabic
161489,1295144061,Spanish
161491,1417202607,Spanish
161492,1104185818,Spanish
161493,1104185818, Arabic
161494,1003254277,Spanish
161496,1275814212, Vietnamese
161497,1518215615, Vietnamese
161498,1770915019,Spanish
161500,1467514042,Spanish
161501,1841558442, Vietnamese
161503,1558642678,Spanish
161505,1598735730,Spanish
161507,1679522296,Spanish
161510,1245322403,Spanish
161513,1477994622,Spanish
161514,1477994622, Korean
161516,1649535998,Spanish
161517,1295044493,Spanish
161519,1275527137, French
161520,1053752170, Vietnamese
161521,1730596164, Korean
161522,1134554637,Spanish
161524,1790113678, Chinese
161525,1295090389,Spanish
161526,1295090389, Vietnamese
161528,1831210350,Spanish
161530,1114274180,Spanish
161532,1962536102,Spanish
161535,1528331113, Chinese
161536,1578666475,Spanish
161537,1578666475, Korean
161540,1982836813,Spanish
161542,1275960023,Spanish
161543,1386083913, Chinese
161544,1457790685,Spanish
161546,1457414211,Spanish
161548,1568554772,Spanish
161549,1568554772, Vietnamese
161551,1255425419,Spanish
161553,1366706798,Spanish
161555,1952303687,Spanish
161557,1891855888,Spanish
161559,1821136714,Spanish
161560,1821136714, Vietnamese
161562,1245461920,Spanish
161564,1558420455,Spanish
161566,1427336254,Spanish
161568,1265793582,Spanish
161569,1265793582, Vietnamese
161571,1396128120,Spanish
161572,1588946305,Spanish
161574,1639265309,Spanish
161575,1639265309, Vietnamese
161577,1538476858,Spanish
161581,1144520750,Spanish
161582,1932599651, Vietnamese
161583,1336510338,Spanish
161585,1760777593, French
161586,1447506530, Vietnamese
161587,1669927059,Spanish
161589,1952419434,Spanish
161591,1285824938,Spanish
161593,1518986967,Spanish
161594,1851534226,Spanish
161595,1851562169,Spanish
161597,1518986967, Vietnamese
161598,1316190416,Spanish
161600,1457321507,Spanish
161602,1073740478,Spanish
161604,1548675861,Spanish
161606,1720146038,Spanish
161608,1093235574,Spanish
161611,1184027773,Spanish
161613,1104118520, Arabic
161614,1316019995,Spanish
161615,1740299593,Spanish
161617,1457509473,Spanish
161619,1235390311, Chinese
161620,1548490220,Spanish
161622,1073832069,Spanish
161624,1871806612,Spanish
161626,1891816773,Spanish
161628,1043418825, Vietnamese
161631,1115159,Spanish
161632,1115159, American Sign Language
161634,1588769590,Spanish
161636,1285869859,Spanish
161637,1932306339,Spanish
161639,1033209275,Spanish
161641,1396745493, American Sign Language
161642,1326344995,Spanish
161643,1154619120,Spanish
161644,1154619120, Vietnamese
161646,1629270053,Spanish
161647,1629270053, Vietnamese
161649,1467658781,Spanish
161650,1467658781, Greek
161651,1346462512, Chinese
161652,1245343656,Spanish
161654,1437464211,Chinese
161656,1649400185, Korean
161657,1326112319,Spanish
161659,1669541033,Spanish
161660,1669541033, Arabic
161662,1407134711,Spanish
161663,1407134711, Vietnamese
161665,1306856935,Spanish
161666,1306856935, Vietnamese
161669,1811197171,Spanish
161671,1205943925,Spanish
161675,1871870659,Spanish
161676,1871870659, Portuguese
161678,1679884720,Spanish
161681,1568665289,Spanish
161683,1093979296,Spanish
161684,1588860126, Vietnamese
161685,1174775613,Spanish
161687,1972895977, Arabic
161688,1033209275, Vietnamese
161690,1043446297,Korean
161692,1881821908,Spanish
161694,1821163395,Spanish
161696,1366673659,Spanish
161698,1396722385,Spanish
161700,1760560262,Spanish
161701,1760560262, Vietnamese
161704,1144375387,Spanish
161706,1811188857,Spanish
161708,1437250289,Spanish
161709,1437250289, Arabic
161710,1609131085, Korean
161711,1275780330,Spanish
